HeatNo,Fill#1_ScrapName,Fill#1_ScrapWeight,Fill#2_ScrapName,Fill#2_ScrapWeight,Fill#3_ScrapName,Fill#3_ScrapWeight,Fill#4_ScrapName,Fill#4_ScrapWeight,Fill#5_ScrapName,Fill#5_ScrapWeight,Fill#6_ScrapName,Fill#6_ScrapWeight
88665,OCR12VM,15000,E6,13200.0,PK5M,10000.0,OCR12VM OSTRUŽKI,8000.0,,,,
88683,OCR12VM,20000,E6,15700.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
88684,E6,21000,OCR12VM,15000.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
88689,E6,15200,OCR12VM,10000.0,UTOPMO2,10000.0,OCR12VM OSTRUŽKI,7000.0,,,,
88703,E6,13100,PK5M,10000.0,OCR12VM OSTRUŽKI,8000.0,OCR12VM,6500.0,,,,
88708,E6,16500,UTOPMO2,10000.0,OCR12VM,8500.0,OCR12VM OSTRUŽKI,5000.0,,,,
88709,E6,16100,OCR12VM,14000.0,UTOPMO2,6000.0,OCR12VM OSTRUŽKI,5000.0,,,,
88725,OCR12VM,15000,E6,12100.0,PK5M,10000.0,OCR12VM OSTRUŽKI,8000.0,,,,
88730,OCR12VM,15000,E6,14100.0,PK5M,10000.0,OCR12VM OSTRUŽKI,7000.0,,,,
88735,OCR12VM,15000,E6,11600.0,UTOPMO4,10000.0,OCR12VM OSTRUŽKI,8000.0,,,,
88740,E6,15000,OCR12VM,15000.0,PK5,10000.0,OCR12VM OSTRUŽKI,8000.0,,,,
88741,OCR12VM,15000,E6,12100.0,UTOPMO4,10000.0,OCR12VM OSTRUŽKI,6000.0,,,,
88742,E6,15100,OCR12VM,15000.0,PK5,10000.0,OCR12VM OSTRUŽKI,8000.0,,,,
88743,OCR12VM,15000,E6,11200.0,UTOPMO4,10000.0,OCR12VM OSTRUŽKI,3000.0,,,,
88749,E6,15500,OCR12VM,15000.0,EMCR,10760.0,OCR12VM OSTRUŽKI,8000.0,,,,
88750,OCR12VM,15000,E6,11000.0,EMCR,10760.0,OCR12VM OSTRUŽKI,8000.0,,,,
88751,OCR12VM,15000,E6,12040.0,EMCR,10760.0,OCR12VM OSTRUŽKI,8000.0,,,,
88752,OCR12VM,15000,E6,12100.0,UTOPMO2,10000.0,OCR12VM OSTRUŽKI,7000.0,,,,
88762,OCR12VM,15000,E6,14640.0,EMCR,10760.0,OCR12VM OSTRUŽKI,8000.0,,,,
88765,E6,23500,OCR12,10000.0,OCR12VM,10000.0,,,,,,
88766,E6,23600,OCR12,10000.0,OCR12VM,10000.0,,,,,,
88788,E6,23500,OCR12,10000.0,OCR12VM,10000.0,,,,,,
88789,E6,21500,OCR12VM,15000.0,OCR12,5000.0,,,,,,
88790,E6,16000,OCR12VM,15000.0,UTOPMO2,10000.0,OCR12VM OSTRUŽKI,5000.0,,,,
88791,OCR12VM,15000,E6,14500.0,UTOPMO2,10000.0,OCR12VM OSTRUŽKI,5000.0,,,,
88796,E6,20700,OCR12VM,15000.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
88804,E6,15300,OCR12VM,15000.0,UTOPMO2,10000.0,OCR12VM OSTRUŽKI,6000.0,,,,
88805,E6,15000,OCR12VM,15000.0,UTOPMO2,10000.0,OCR12VM OSTRUŽKI,6000.0,,,,
88823,E6,20000,OCR12VM,15000.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
88824,E6,20300,OCR12VM,15000.0,OCR12VM OSTRUŽKI,6000.0,,,,,,
88834,OCR12VM,15000,E6,13500.0,UTOPMO2,10000.0,OCR12VM OSTRUŽKI,5000.0,,,,
88844,E6,29000,OCR12VM,15000.0,UTOPMO2,0.0,OCR12VM OSTRUŽKI,0.0,,,,
88866,E6,22500,OCR12VM,15000.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
88897,OCR12VM,20000,E6,17000.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
88903,E6,17300,OCR12VM,15000.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
88904,OCR12VM,20000,E6,16700.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
88929,OCR12VM,20000,E6,17000.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
88937,E6,17200,OCR12VM,14000.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
88948,OCR12VM,25000,OCR12VM OSTRUŽKI,8000.0,E6,8000.0,,,,,,
88949,OCR12VM,25000,E6,11100.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
88952,OCR12VM,25000,E6,13100.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
88953,OCR12VM,26000,E6,11600.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
88955,OCR12VM,25000,E6,13000.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
88966,OCR12VM,23000,E6,11000.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
88968,OCR12VM,20000,E6,16200.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
88976,OCR12VM,25000,E6,11000.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
88977,OCR12VM,15000,E6,13500.0,UTOPMO2,10000.0,OCR12VM OSTRUŽKI,5000.0,,,,
88992,E6,15000,OCR12VM,15000.0,UTOPMO2,10000.0,OCR12VM OSTRUŽKI,5000.0,,,,
88994,OCR12VM,15000,E6,13300.0,UTOPMO2,10000.0,OCR12VM OSTRUŽKI,5000.0,E3,0.0,,
89001,E6,15000,OCR12VM,15000.0,UTOPMO2,10000.0,OCR12VM OSTRUŽKI,5000.0,,,,
89002,OCR12VM,16000,E6,15000.0,UTOPMO2,10000.0,OCR12VM OSTRUŽKI,5000.0,,,,
89006,E6,40100,,,,,,,,,,
89007,E6,16200,OCR12VM,15000.0,PK5,10000.0,OCR12VM OSTRUŽKI,7000.0,,,,
89027,OCR12VM,15000,UTOPMO2,10000.0,E6,9600.0,OCR12VM OSTRUŽKI,8000.0,,,,
89029,OCR12VM,13000,UTOPMO2,10000.0,E6,8500.0,OCR12VM OSTRUŽKI,8000.0,,,,
89039,OCR12VM,20000,E6,14000.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
89044,OCR12VM,20000,E6,17500.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
89063,OCR12VM,20000,E6,11000.0,PK5M,10000.0,OCR12VM OSTRUŽKI,4000.0,,,,
89064,E6,40100,,,,,,,,,,
89074,OCR12VM,22000,E6,15100.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
89075,OCR12VM,22000,E6,15000.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
89106,OCR12VM,20000,E6,14600.0,OCR12VM OSTRUŽKI,6000.0,,,,,,
89107,E8,34600,OCR12VM OSTRUŽKI,6000.0,,,,,,,,
89114,OCR12VM,15000,E6,14000.0,UTOPMO2,10000.0,OCR12VM OSTRUŽKI,8000.0,,,,
89115,OCR12VM,15000,E6,14300.0,UTOPMO2,10000.0,OCR12VM OSTRUŽKI,6000.0,,,,
89116,E6,16100,OCR12VM,15000.0,UTOPMO2,10000.0,OCR12VM OSTRUŽKI,5000.0,,,,
89117,E6,16000,OCR12VM,15000.0,UTOPMO2,10000.0,OCR12VM OSTRUŽKI,5000.0,,,,
89124,E6,34900,OCR12VM OSTRUŽKI,5000.0,,,,,,,,
89143,E6,17300,OCR12VM,10000.0,PK5M,10000.0,OCR12VM OSTRUŽKI,8000.0,,,,
89144,E6,19300,OCR12VM,10000.0,PK5M,10000.0,OCR12VM OSTRUŽKI,8000.0,,,,
89158,OCR12VM,15000,E6,14200.0,UTOPMO2,10000.0,OCR12VM OSTRUŽKI,8000.0,,,,
89160,E6,17000,OCR12VM,10000.0,PK5M,10000.0,OCR12VM OSTRUŽKI,8000.0,,,,
89161,E6,14000,OCR12VM,10000.0,PK5M,10000.0,OCR12VM OSTRUŽKI,8000.0,,,,
89162,OCR12VM,15000,E6,10200.0,UTOPMO2,10000.0,OCR12VM OSTRUŽKI,8000.0,,,,
89164,OCR12VM,17000,UTOPMO2,10000.0,OCR12VM OSTRUŽKI,8000.0,E6,7800.0,,,,
89177,OCR12VM,25000,E6,15000.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
89199,OCR12VM,20000,E6,17000.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
89210,OCR12VM,20000,E6,17300.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
89216,OCR12VM,20000,E6,17000.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
89217,E6,16500,OCR12,10000.0,OCR12VM,10000.0,OCR12VM OSTRUŽKI,7000.0,,,,
89219,E6,10000,OCR12,10000.0,OCR12VM,10000.0,OCR12VM OSTRUŽKI,10000.0,,,,
89249,E6,17700,OCR12VM,10000.0,UTOPMO4,10000.0,OCR12VM OSTRUŽKI,8000.0,,,,
89250,E6,20500,OCR12VM,10000.0,OCR12VM OSTRUŽKI,5000.0,OH252,5000.0,,,,
89251,E6,23600,UTOPMO4,20000.0,OCR12VM OSTRUŽKI,0.0,OCR12VM,0.0,,,,
89252,E6,17500,OCR12VM,10000.0,UTOPMO4,10000.0,OCR12VM OSTRUŽKI,8000.0,,,,
89253,E6,16600,OCR12VM,10000.0,UTOPMO4,10000.0,OCR12VM OSTRUŽKI,8000.0,,,,
89260,E6,13500,OCR12,10000.0,OCR12VM,10000.0,OCR12VM OSTRUŽKI,7000.0,,,,
89270,E6,22500,OCR12VM,10000.0,PK5M,10000.0,OCR12VM OSTRUŽKI,5000.0,,,,
89289,E6,20000,OCR12VM,10000.0,PK5M,10000.0,OCR12VM OSTRUŽKI,7000.0,,,,
89325,E6,14100,OCR12VM,10000.0,PK5M,10000.0,OCR12VM OSTRUŽKI,8000.0,,,,
89326,E6,12800,OCR12VM,10000.0,PK5M,10000.0,OCR12VM OSTRUŽKI,8000.0,,,,
89333,E6,21200,OCR12VM,15000.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
89343,E6,19100,OCR12VM,10000.0,PK5M,10000.0,OCR12VM OSTRUŽKI,8000.0,,,,
89347,E6,39100,,,,,,,,,,
89350,E6,21100,OCR12VM,15000.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
89367,E6,15000,OCR12VM,15000.0,OCR12,10000.0,OCR12VM OSTRUŽKI,8000.0,,,,
89368,OCR12VM,15000,E6,14300.0,OCR12,10000.0,OCR12VM OSTRUŽKI,8000.0,,,,
89379,OCR12VM,20000,E6,8300.0,PK5,8000.0,OCR12VM OSTRUŽKI,8000.0,,,,
89388,OCR12VM,20000,E6,11000.0,PK5,10000.0,OCR12VM OSTRUŽKI,8000.0,,,,
89389,E6,34600,OCR12VM OSTRUŽKI,5000.0,,,,,,,,
89410,OCR12VM,20000,UTOPMO2,10000.0,OCR12VM OSTRUŽKI,8000.0,E6,8000.0,,,,
89411,OCR12VM,30000,E6,10000.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
89423,E6,21100,OCR12VM,15000.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
89424,E6,21000,OCR12VM,15000.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
89427,E6,21000,OCR12VM,15000.0,OCR12VM OSTRUŽKI,6000.0,,,,,,
89432,E6,21000,OCR12VM,14000.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
89433,E6,21000,OCR12VM,15000.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
89434,E6,20000,OCR12VM,15000.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
89436,E6,13200,OCR12,10000.0,OCR12VM,10000.0,OCR12VM OSTRUŽKI,8000.0,,,,
89452,E6,18300,OCR12VM,10000.0,PK5M,10000.0,OCR12VM OSTRUŽKI,8000.0,,,,
89454,E6,20100,OCR12VM,10000.0,PK5M,10000.0,OCR12VM OSTRUŽKI,8000.0,,,,
89455,E6,20400,OCR12VM,10000.0,PK5M,10000.0,OCR12VM OSTRUŽKI,8000.0,,,,
89456,E6,20100,OCR12VM,10000.0,PK5M,10000.0,OCR12VM OSTRUŽKI,8000.0,,,,
89457,OCR12VM,20000,E6,16200.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
89480,E6,21200,OCR12VM,15000.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
89481,E6,21000,OCR12VM,15000.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
89488,E6,21000,OCR12VM,15000.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
89489,E6,21000,OCR12VM,15000.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
89490,E6,21200,OCR12VM,15000.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
89491,E6,20600,OCR12,10000.0,OCR12VM,10000.0,OCR12VM OSTRUŽKI,5000.0,,,,
89519,UTOPMO2,15000,E6,13100.0,OCR12VM,8000.0,OCR12VM OSTRUŽKI,5000.0,,,,
89521,E6,19100,OCR12VM,10000.0,PK5,10000.0,OCR12VM OSTRUŽKI,8000.0,,,,
89537,E6,19000,OCR12VM,10000.0,PK5,10000.0,OCR12VM OSTRUŽKI,8000.0,,,,
89538,E6,20100,OCR12VM,10000.0,PK5M,10000.0,OCR12VM OSTRUŽKI,7000.0,,,,
89549,E6,18000,OCR12VM,10000.0,UTOPMO2,10000.0,OCR12VM OSTRUŽKI,5000.0,,,,
89550,E6,15000,OCR12VM,10000.0,UTOPMO2,10000.0,OCR12VM OSTRUŽKI,5000.0,,,,
89551,E6,16000,OCR12VM,10000.0,UTOPMO2,10000.0,OCR12VM OSTRUŽKI,5000.0,,,,
89565,E6,19100,OCR12VM,10000.0,PK5,10000.0,OCR12VM OSTRUŽKI,8000.0,,,,
89566,E6,20600,OCR12,10000.0,OCR12VM,10000.0,OCR12VM OSTRUŽKI,5000.0,,,,
89569,E6,20100,OCR12VM,10000.0,OCR12VM OSTRUŽKI,8000.0,PK5M,4000.0,,,,
89570,E6,20200,OCR12VM,10000.0,PK5M,8000.0,OCR12VM OSTRUŽKI,6000.0,,,,
89571,E6,20200,OCR12VM,10000.0,PK5M,7000.0,OCR12VM OSTRUŽKI,5000.0,,,,
89597,E6,18000,UTOPMO2,10000.0,OCR12VM,9000.0,OCR12VM OSTRUŽKI,5000.0,,,,
89609,E6,15100,OCR12VM,10000.0,UTOPMO2,10000.0,OCR12VM OSTRUŽKI,5000.0,,,,
89624,E6,15000,OCR12VM,12000.0,UTOPMO2,10000.0,OCR12VM OSTRUŽKI,5000.0,,,,
89625,E6,15000,OCR12VM,13500.0,UTOPMO2,10000.0,OCR12VM OSTRUŽKI,5000.0,,,,
89636,E6,15100,OCR12VM,10000.0,UTOPMO2,10000.0,OCR12VM OSTRUŽKI,5000.0,,,,
89638,OCR12VM,20000,E6,16100.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
89639,OCR12VM,20000,E6,16100.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
89640,OCR12VM,20000,E6,16000.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
89647,E6,15100,OCR12VM,10000.0,UTOPMO2,10000.0,OCR12VM OSTRUŽKI,6000.0,,,,
89669,E6,13700,OCR12,10000.0,OCR12VM,10000.0,OCR12VM OSTRUŽKI,5000.0,,,,
89670,OCR12VM,15000,UTOPMO2,10000.0,E6,8600.0,OCR12VM OSTRUŽKI,8000.0,,,,
89691,OCR12VM,25000,E6,8200.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
89692,OCR12VM,25000,E6,14000.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
89704,OH252,15000,E6,11500.0,UTOPMO2,10000.0,OCR12VM OSTRUŽKI,8000.0,,,,
89716,OCR12VM,25000,E6,11100.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
89720,OCR12VM,25000,E6,13000.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
89721,OCR12VM,25000,E6,13200.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
89728,OCR12VM,25000,E6,13100.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
89729,OCR12VM,25000,E6,13000.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
89737,OCR12VM,25000,E6,13000.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
89738,OCR12VM,22000,E6,13000.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
89748,UTOPMO2,15000,E6,10100.0,OH252,10000.0,OCR12VM OSTRUŽKI,4000.0,,,,
89755,OCR12VM,22500,E6,13100.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
89756,OCR12VM,18000,E6,13000.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
89764,OCR12VM,25000,E6,11100.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
89765,OCR12VM,25000,E6,13000.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
89774,OCR12VM,25000,E6,13200.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
89781,OCR12VM,25000,E6,13100.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
89782,OCR12VM,25000,E6,8500.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
89792,OCR12VM,20000,E6,18000.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
89804,E6,21700,OCR12VM,20000.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
89812,OCR12VM,20000,E6,11000.0,OCR12,10000.0,OCR12VM OSTRUŽKI,8000.0,,,,
89813,OCR12VM,18000,E6,11000.0,OCR12,10000.0,OCR12VM OSTRUŽKI,8000.0,,,,
89827,OCR12VM,18500,E6,11100.0,OCR12,10000.0,OCR12VM OSTRUŽKI,8000.0,,,,
89839,OCR12VM,20000,OCR12,10000.0,OCR12VM OSTRUŽKI,8000.0,E6,8000.0,,,,
89840,OCR12VM,18000,E6,11000.0,OCR12,10000.0,OCR12VM OSTRUŽKI,8000.0,,,,
89854,E6,18600,OCR12VM,10000.0,PK5M,10000.0,OCR12VM OSTRUŽKI,5000.0,,,,
89855,OCR12VM,20000,E6,15700.0,OCR12VM OSTRUŽKI,8000.0,PK5M,5000.0,,,,
89856,OCR12VM,20000,E6,13600.0,OCR12VM OSTRUŽKI,8000.0,PK5M,5000.0,,,,
89857,E6,15700,OCR12VM,15000.0,OCR12VM OSTRUŽKI,8000.0,PK5M,5000.0,,,,
89858,OCR12VM,17000,E6,11700.0,OCR12VM OSTRUŽKI,8000.0,PK5M,5000.0,,,,
89862,E6,21200,OCR12VM,10000.0,OCR12VM OSTRUŽKI,8000.0,PK5M,5000.0,,,,
89863,E6,21000,OCR12VM,10000.0,OCR12VM OSTRUŽKI,7000.0,PK5M,5000.0,,,,
89883,OCR12VM,20000,E6,19000.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
89884,OCR12VM,20000,E6,19000.0,OCR12VM OSTRUŽKI,6000.0,,,,,,
89886,OCR12VM,15000,E6,14300.0,OCR12VM OSTRUŽKI,7000.0,PK5M,5000.0,,,,
89914,OCR12VM,15000,E6,14100.0,OCR12,10000.0,OCR12VM OSTRUŽKI,8000.0,,,,
89915,OCR12VM,15000,E6,14000.0,OCR12,10000.0,OCR12VM OSTRUŽKI,8000.0,,,,
89919,E6,31800,OCR12VM OSTRUŽKI,5000.0,,,,,,,,
89920,E6,17100,OCR12VM,15000.0,OCR12,10000.0,OCR12VM OSTRUŽKI,5000.0,,,,
89922,OCR12VM,15000,E6,12200.0,UTOPMO2,10000.0,OCR12VM OSTRUŽKI,8000.0,,,,
89923,OCR12VM,15000,E6,12100.0,UTOPMO2,10000.0,OCR12VM OSTRUŽKI,8000.0,,,,
89924,E6,17400,OCR12VM,15000.0,OCR12,10000.0,OCR12VM OSTRUŽKI,5000.0,,,,
89941,E6,15000,OCR12VM,12000.0,PK5,5000.0,,,,,,
89944,E6,20300,OCR12VM,13000.0,PK5,5000.0,OCR12VM OSTRUŽKI,5000.0,,,,
89945,E6,20100,OCR12VM,15000.0,PK5,5000.0,OCR12VM OSTRUŽKI,5000.0,,,,
89968,OCR12VM,18000,E6,11500.0,OCR12VM OSTRUŽKI,8000.0,PK5M,5000.0,,,,
89981,OCR12VM,15000,E6,14000.0,OCR12,10000.0,OCR12VM OSTRUŽKI,8000.0,,,,
89989,E6,25100,OCR12VM,21000.0,,,,,,,,
89990,OCR12VM,20000,E6,13500.0,UTOPMO4,5000.0,OCR12VM OSTRUŽKI,3000.0,,,,
89997,E6,40600,,,,,,,,,,
89999,E6,40600,,,,,,,,,,
90016,OCR12VM,20000,E6,18600.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
90018,OCR12VM,20000,E6,18600.0,OCR12VM OSTRUŽKI,6000.0,,,,,,
90022,OCR12VM,19000,E6,11500.0,OCR12,10000.0,OCR12VM OSTRUŽKI,7000.0,,,,
90023,OCR12VM,19000,E6,11600.0,OCR12,10000.0,OCR12VM OSTRUŽKI,7000.0,,,,
90029,OCR12VM,15000,E6,13500.0,UTOPMO4,10000.0,OCR12VM OSTRUŽKI,7000.0,,,,
90045,OCR12VM,18000,E6,15100.0,OCR12VM OSTRUŽKI,7000.0,PK5,5000.0,,,,
90054,OCR12VM,20000,E6,15500.0,OCR12VM OSTRUŽKI,7000.0,PK5,5000.0,,,,
90071,OCR12VM,19000,E6,14000.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
90072,OCR12VM,18000,E6,17000.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
90073,OCR12VM,20000,E6,17500.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
90076,OCR12VM,20000,E6,17000.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
90077,E6,25100,UTOPMO2,15000.0,,,,,,,,
90083,OCR12VM,20000,E6,16600.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
90084,OCR12VM,20000,E6,17000.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
90085,OCR12VM,20000,E6,17200.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
90086,OCR12VM,20000,E6,17000.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
90092,OCR12VM,20000,E6,19600.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
90093,OCR12VM,20000,E6,14500.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
90094,OCR12VM,20000,E6,19700.0,OCR12VM OSTRUŽKI,6000.0,,,,,,
90095,OCR12VM,20000,E6,19500.0,OCR12VM OSTRUŽKI,6000.0,,,,,,
90096,E6,27100,UTOPMO2,15000.0,,,,,,,,
90130,OCR12VM,20000,E6,19600.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
90155,OCR12VM,20000,E6,19500.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
90156,OCR12VM,20000,E6,19500.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
90162,OCR12VM,20000,E6,17500.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
90163,OCR12VM,20000,E6,17500.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
90164,OCR12VM,20000,E6,17500.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
90167,OCR12VM,20000,E6,17500.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
90178,OCR12VM,20000,E6,17700.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
90209,OCR12VM,20000,E6,17500.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
90239,OCR12VM,15000,E6,14000.0,OCR12,10000.0,OCR12VM OSTRUŽKI,6000.0,,,,
90241,OCR12VM,15000,E6,14000.0,OCR12,10000.0,OCR12VM OSTRUŽKI,6000.0,,,,
90244,OCR12VM,15000,E6,14100.0,OCR12,10000.0,OCR12VM OSTRUŽKI,7000.0,,,,
90245,OCR12VM,15000,E6,14200.0,OCR12,10000.0,OCR12VM OSTRUŽKI,7000.0,,,,
90261,OCR12VM,20000,E6,17500.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
90266,OCR12VM,15000,E6,14100.0,OCR12,10000.0,OCR12VM OSTRUŽKI,6000.0,,,,
90267,OCR12VM,20000,E6,17600.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
90268,OCR12VM,20000,E6,15500.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
90284,OCR12VM,20000,E6,17600.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
90285,OCR12VM,20000,E6,17500.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
90294,E6,40600,,,,,,,,,,
90295,OCR12VM,20000,E6,17500.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
90304,E6,38500,,,,,,,,,,
90313,OCR12VM,20000,E6,17800.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
90314,OCR12VM,20000,E6,17800.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
90321,OCR12VM,20000,E6,15200.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
90322,OCR12VM,20000,E6,14500.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
90326,OCR12VM,20000,E6,17100.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
90345,OCR12VM,22000,E6,17500.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
90346,E6,42200,,,,,,,,,,
90347,OCR12VM,20000,E6,14500.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
90348,OCR12VM,21000,E6,17600.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
90349,OCR12VM,21000,E6,17700.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
90359,OCR12VM,22000,E6,17700.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
90360,OCR12VM,21000,E6,17500.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
90398,OCR12VM,15000,UTOPMO2,15000.0,E6,8100.0,OCR12VM OSTRUŽKI,8000.0,,,,
90420,E6,15300,OCR12VM,15000.0,UTOPMO2,10000.0,OCR12VM OSTRUŽKI,7000.0,E3,0.0,,
90421,OCR12VM,15000,E6,14000.0,UTOPMO2,10000.0,OCR12VM OSTRUŽKI,3000.0,,,,
90422,E6,38100,,,,,,,,,,
90447,E6,40400,,,,,,,,,,
90458,E6,41100,,,,,,,,,,
90463,E6,41000,,,,,,,,,,
90464,OCR12VM,15000,UTOPMO2,15000.0,OCR12VM OSTRUŽKI,8000.0,E6,8000.0,,,,
90470,OCR12VM,24000,E6,14500.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
90471,OCR12VM,25000,E6,14600.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
90472,E6,41300,,,,,,,,,,
90473,OCR12VM,15000,OCR12,10000.0,E6,9500.0,OCR12VM OSTRUŽKI,8000.0,,,,
90480,OCR12VM,15000,E6,12200.0,UTOPMO2,10000.0,OCR12VM OSTRUŽKI,6000.0,,,,
90487,OCR12VM,22000,E6,17700.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
90488,OCR12VM,21000,E6,17600.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
90495,E6,42200,,,,,,,,,,
90527,OCR12VM,20000,E6,17600.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
90528,OCR12VM,20000,E6,17900.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
90543,OCR12VM,20000,E6,17500.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
90558,E6,42200,,,,,,,,,,
90559,OCR12VM,20000,E6,17500.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
90569,E6,36000,,,,,,,,,,
90570,OCR12VM,20000,E6,17000.0,OCR12VM OSTRUŽKI,6000.0,,,,,,
90572,OCR12VM,20000,E6,14000.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
90573,OCR12VM,20000,E6,17500.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
90586,E6,17500,OCR12VM,16000.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
90599,E3,39200,,0.0,,,,,,,,
90606,OCR12VM,25000,E6,15100.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
